time,open,high,low,close,EMA,Smoothing Line,,
2021-10-10T00:00:00+03:00,54663.83,54863.18,54550.01,54848.94,NaN,NaN,,
2021-10-10T01:00:00+03:00,54848.94,54969.12,54752.71,54896.41,NaN,NaN,,
2021-10-10T02:00:00+03:00,54896.39,55165,54837.99,54949.72,42704.750239027664,42704.750239027664,,
2021-10-10T03:00:00+03:00,54949.72,55199,54806.95,54905.27,NaN,NaN,,
2021-10-10T04:00:00+03:00,54905.27,54953.82,54381.12,54382.83,NaN,NaN,,
2021-10-10T05:00:00+03:00,54382.83,54768.78,54080,54633.52,NaN,NaN,,
2021-10-10T06:00:00+03:00,54633.51,55178,54576.55,55049.15,NaN,NaN,,
2021-10-10T07:00:00+03:00,55049.16,56000,54850,55873.06,NaN,NaN,,
2021-10-10T08:00:00+03:00,55873.05,56074.43,55389.17,55651.73,NaN,NaN,,
2021-10-10T09:00:00+03:00,55651.72,55840,55490.01,55607.8,NaN,NaN,,
2021-10-10T10:00:00+03:00,55607.8,55766.54,55411.86,55668.81,NaN,NaN,,
2021-10-10T11:00:00+03:00,55668.81,55928,55518.06,55564.19,NaN,NaN,,
2021-10-10T12:00:00+03:00,55564.18,55591.2,54790.25,54972.3,NaN,NaN,,
2021-10-10T13:00:00+03:00,54972.3,55162,54680,55007.59,NaN,NaN,,
2021-10-10T14:00:00+03:00,55007.58,55306.81,54800.12,55144.99,NaN,NaN,,
2021-10-10T15:00:00+03:00,55145,55190.11,54722.16,54941.73,NaN,NaN,,
2021-10-10T16:00:00+03:00,54941.73,55320.4,54638,55228.59,NaN,NaN,,
2021-10-10T17:00:00+03:00,55228.59,55461.48,55111.01,55122.13,NaN,NaN,,
2021-10-10T18:00:00+03:00,55121.86,55551.38,54980.01,55373.01,NaN,NaN,,
2021-10-10T19:00:00+03:00,55370.28,55482.9,55158.39,55471.07,NaN,NaN,,
2021-10-10T20:00:00+03:00,55471.07,55485,55000,55339.28,NaN,NaN,,
2021-10-10T21:00:00+03:00,55339.28,55393.56,55012,55312.65,NaN,NaN,,
2021-10-10T22:00:00+03:00,55312.65,55523.36,55213.28,55450.25,NaN,NaN,,
2021-10-10T23:00:00+03:00,55450.25,56561.31,55209.94,55429.8,NaN,NaN,,
2021-10-11T00:00:00+03:00,55429.8,55442.88,54400,54801.07,NaN,NaN,,
2021-10-11T01:00:00+03:00,54801.07,54973.74,54566.02,54913.45,NaN,NaN,,
2021-10-11T02:00:00+03:00,54913.45,54945.24,54333.85,54659,42823.69799784331,42823.69799784331,,
2021-10-11T03:00:00+03:00,54659.01,55180,54415.06,55159.93,NaN,NaN,,
2021-10-11T04:00:00+03:00,55159.93,55637.67,55066.69,55334.02,NaN,NaN,,
2021-10-11T05:00:00+03:00,55334.01,55800,55278,55799.99,NaN,NaN,,
2021-10-11T06:00:00+03:00,55799.99,56750,55660,56507.09,NaN,NaN,,
2021-10-11T07:00:00+03:00,56505.05,56724.04,56341.87,56460,NaN,NaN,,
2021-10-11T08:00:00+03:00,56460,56589.44,56142.85,56528.93,NaN,NaN,,
2021-10-11T09:00:00+03:00,56528.88,56776.51,56464.92,56678.63,NaN,NaN,,
2021-10-11T10:00:00+03:00,56678.63,57049,56560,56789.76,NaN,NaN,,
2021-10-11T11:00:00+03:00,56789.76,56879.95,56308.66,56555,NaN,NaN,,
2021-10-11T12:00:00+03:00,56555,56748,56394.99,56491.79,NaN,NaN,,
2021-10-11T13:00:00+03:00,56491.79,56551.84,56172.04,56177.65,NaN,NaN,,
2021-10-11T14:00:00+03:00,56177.65,56657.14,55862.78,56407.51,NaN,NaN,,
2021-10-11T15:00:00+03:00,56406.68,56547,56092.33,56462.83,NaN,NaN,,
2021-10-11T16:00:00+03:00,56462.83,57429.01,56462.82,57222.78,NaN,NaN,,
2021-10-11T17:00:00+03:00,57222.79,57678,57006.34,57447.99,NaN,NaN,,
2021-10-11T18:00:00+03:00,57447.99,57597.98,57201.01,57490.18,NaN,NaN,,
2021-10-11T19:00:00+03:00,57490.17,57768.36,57232.13,57280,NaN,NaN,,
2021-10-11T20:00:00+03:00,57280,57562.73,57168.67,57418.99,NaN,NaN,,
2021-10-11T21:00:00+03:00,57418.99,57572.74,57201,57343.26,NaN,NaN,,
2021-10-11T22:00:00+03:00,57343.26,57839.04,57332.15,57488.33,NaN,NaN,,
2021-10-11T23:00:00+03:00,57488.33,57506.84,56800,57327.03,NaN,NaN,,
2021-10-12T00:00:00+03:00,57327.03,57400,56999.53,57156.54,NaN,NaN,,
2021-10-12T01:00:00+03:00,57156.54,57320.37,57051.6,57170.4,NaN,NaN,,
2021-10-12T02:00:00+03:00,57170.4,57500,57075,57471.35,42969.44577895929,42969.44577895929,,
2021-10-12T03:00:00+03:00,57471.35,57471.35,56588,56941.7,NaN,NaN,,
2021-10-12T04:00:00+03:00,56941.7,57142.52,56723.62,57064.14,NaN,NaN,,
2021-10-12T05:00:00+03:00,57064.14,57160,56640.68,56770,NaN,NaN,,
2021-10-12T06:00:00+03:00,56769.99,56780,56400,56711.35,NaN,NaN,,
2021-10-12T07:00:00+03:00,56711.36,57050.68,56558,56967.06,NaN,NaN,,
2021-10-12T08:00:00+03:00,56967.07,57680,56588.05,57410.99,NaN,NaN,,
2021-10-12T09:00:00+03:00,57411,57645.55,57050,57200,NaN,NaN,,
2021-10-12T10:00:00+03:00,57199.99,57450,57144.66,57342.79,NaN,NaN,,
2021-10-12T11:00:00+03:00,57342.79,57618.99,57243.99,57463.42,NaN,NaN,,
2021-10-12T12:00:00+03:00,57463.42,57508.63,56763.93,56941.61,NaN,NaN,,
2021-10-12T13:00:00+03:00,56942.66,57250,56680,57179,NaN,NaN,,
2021-10-12T14:00:00+03:00,57179,57383.01,57037.51,57240.14,NaN,NaN,,
2021-10-12T15:00:00+03:00,57240.14,57296.92,56777,56884.27,NaN,NaN,,
2021-10-12T16:00:00+03:00,56884.27,57450,56850.99,56948.69,NaN,NaN,,
2021-10-12T17:00:00+03:00,56948.7,57140.31,56091.2,56397.9,NaN,NaN,,
2021-10-12T18:00:00+03:00,56397.9,56634.18,56010,56303.2,NaN,NaN,,
2021-10-12T19:00:00+03:00,56300.66,56376.74,55745.32,55901.23,NaN,NaN,,
2021-10-12T20:00:00+03:00,55900.59,56064.91,55523.25,55913.35,NaN,NaN,,
2021-10-12T21:00:00+03:00,55913.36,56009.7,55556.33,55575.27,NaN,NaN,,
2021-10-12T22:00:00+03:00,55575.28,55889.53,55154.72,55329.78,NaN,NaN,,
2021-10-12T23:00:00+03:00,55329.78,55600,53879,55361.08,NaN,NaN,,
2021-10-13T00:00:00+03:00,55361.08,56093.88,55096.42,56074.08,NaN,NaN,,
2021-10-13T01:00:00+03:00,56074.09,56420,56030,56392.95,NaN,NaN,,
2021-10-13T02:00:00+03:00,56392.95,56548.99,55938.6,55996.93,43099.07248762636,43099.07248762636,,
2021-10-13T03:00:00+03:00,55996.91,56520,55825.9,56459.81,NaN,NaN,,
2021-10-13T04:00:00+03:00,56459.82,56599.99,56155.66,56285.19,NaN,NaN,,
2021-10-13T05:00:00+03:00,56285.19,56440.66,56159.09,56422.36,NaN,NaN,,
2021-10-13T06:00:00+03:00,56422.35,56469.99,56235.88,56277.78,NaN,NaN,,
2021-10-13T07:00:00+03:00,56277.79,56365,56018.45,56078.11,NaN,NaN,,
2021-10-13T08:00:00+03:00,56078.12,56225.8,54972.59,55011.85,NaN,NaN,,
2021-10-13T09:00:00+03:00,55011.72,55519.99,54770.13,55358.28,NaN,NaN,,
2021-10-13T10:00:00+03:00,55358.28,55475,54562.34,54612.61,NaN,NaN,,
2021-10-13T11:00:00+03:00,54612.6,55295.7,54457,54616.64,NaN,NaN,,
2021-10-13T12:00:00+03:00,54616.63,54950,54167.19,54890.22,NaN,NaN,,
2021-10-13T13:00:00+03:00,54885.45,55155.67,54400.1,54657.87,NaN,NaN,,
2021-10-13T14:00:00+03:00,54657.87,55231.94,54480,55210.79,NaN,NaN,,
2021-10-13T15:00:00+03:00,55210.8,55340.08,54840.87,55056.5,NaN,NaN,,
2021-10-13T16:00:00+03:00,55056.49,55230.29,54800,54898.53,NaN,NaN,,
2021-10-13T17:00:00+03:00,54898.53,55900,54521.74,55784.15,NaN,NaN,,
2021-10-13T18:00:00+03:00,55784.15,56440.75,55784.15,56168.85,NaN,NaN,,
2021-10-13T19:00:00+03:00,56168.85,57120,56072.75,56941.72,NaN,NaN,,
2021-10-13T20:00:00+03:00,56941.73,57242,56780,56891.12,NaN,NaN,,
2021-10-13T21:00:00+03:00,56891.11,57210.52,56850,56976.38,NaN,NaN,,
2021-10-13T22:00:00+03:00,56979.99,57300,56948.22,57259.77,NaN,NaN,,
2021-10-13T23:00:00+03:00,57259.77,57500,56607.27,56980.25,NaN,NaN,,
2021-10-14T00:00:00+03:00,56978.8,57720,56898.09,57508.69,NaN,NaN,,
2021-10-14T01:00:00+03:00,57508.69,57777,57330.01,57371.19,NaN,NaN,,
2021-10-14T02:00:00+03:00,57371.19,57463.05,57170.76,57367,43241.04191561018,43241.04191561018,,
2021-10-14T03:00:00+03:00,57370.83,57740,57138.72,57727.76,NaN,NaN,,
2021-10-14T04:00:00+03:00,57727.76,58467.33,57611,58300.02,NaN,NaN,,
2021-10-14T05:00:00+03:00,58300.03,58532.54,58075.13,58210.46,NaN,NaN,,
2021-10-14T06:00:00+03:00,58210.46,58260.76,58023.64,58065.99,NaN,NaN,,
2021-10-14T07:00:00+03:00,58065.99,58169.99,57678.06,57986.55,NaN,NaN,,
2021-10-14T08:00:00+03:00,57986.54,58113.38,57800,57965.01,NaN,NaN,,
2021-10-14T09:00:00+03:00,57965.01,58069.2,57480.76,57673.39,NaN,NaN,,
2021-10-14T10:00:00+03:00,57673.4,57799.31,57333.33,57367.3,NaN,NaN,,
2021-10-14T11:00:00+03:00,57367.3,57697.91,57327.59,57453.23,NaN,NaN,,
2021-10-14T12:00:00+03:00,57453.22,57713.31,57189,57414.6,NaN,NaN,,
2021-10-14T13:00:00+03:00,57414.6,57795.02,57240.85,57660.05,NaN,NaN,,
2021-10-14T14:00:00+03:00,57660.04,58150,57552.49,57622.42,NaN,NaN,,
2021-10-14T15:00:00+03:00,57622.42,57986.2,57397.25,57563.02,NaN,NaN,,
2021-10-14T16:00:00+03:00,57563.02,57760,57300,57399.71,NaN,NaN,,
2021-10-14T17:00:00+03:00,57399.72,57628.33,57243,57385.55,NaN,NaN,,
2021-10-14T18:00:00+03:00,57385.55,57817.41,56947.59,57331.31,NaN,NaN,,
2021-10-14T19:00:00+03:00,57331.3,57437.67,56964.3,57113.48,NaN,NaN,,
2021-10-14T20:00:00+03:00,57113.48,57261.9,57069.34,57186.79,NaN,NaN,,
2021-10-14T21:00:00+03:00,57186.79,58086.98,56818.05,58029.33,NaN,NaN,,
2021-10-14T22:00:00+03:00,58029.33,58038.46,56818.05,57833.12,NaN,NaN,,
2021-10-14T23:00:00+03:00,57833.11,57867.11,57414.09,57427.62,NaN,NaN,,
2021-10-15T00:00:00+03:00,57427.63,57740.11,57427.62,57740.1,NaN,NaN,,
2021-10-15T01:00:00+03:00,57740.1,57749.98,57468.53,57586.77,NaN,NaN,,
2021-10-15T02:00:00+03:00,57586.77,57649.99,57207.89,57347.94,43381.40906072848,43381.40906072848,,
2021-10-15T03:00:00+03:00,57347.94,57449.99,56990,57050.36,NaN,NaN,,
2021-10-15T04:00:00+03:00,57050.35,57307.86,56850,57258.62,NaN,NaN,,
2021-10-15T05:00:00+03:00,57258.62,59333,57095.82,59086.91,NaN,NaN,,
2021-10-15T06:00:00+03:00,59086.91,59453.75,58849.84,59431.71,NaN,NaN,,
2021-10-15T07:00:00+03:00,59431.7,59700,59142.86,59597.64,NaN,NaN,,
2021-10-15T08:00:00+03:00,59597.64,59998,59379.14,59550.01,NaN,NaN,,
2021-10-15T09:00:00+03:00,59550,59720,59358,59653.15,NaN,NaN,,
2021-10-15T10:00:00+03:00,59653.15,59689.99,59189.23,59231.5,NaN,NaN,,
2021-10-15T11:00:00+03:00,59231.5,59426.97,58800,58945.34,NaN,NaN,,
2021-10-15T12:00:00+03:00,58945.35,59374.51,58739.17,59365,NaN,NaN,,
2021-10-15T13:00:00+03:00,59364.99,59398.97,58848.95,59290.98,NaN,NaN,,
2021-10-15T14:00:00+03:00,59290.98,59537.61,59193.35,59527.99,NaN,NaN,,
2021-10-15T15:00:00+03:00,59527.99,59589.15,59187.66,59270.01,NaN,NaN,,
2021-10-15T16:00:00+03:00,59270.01,60361.5,59223,59962.25,NaN,NaN,,
2021-10-15T17:00:00+03:00,59962.26,60270,59620,60077.7,NaN,NaN,,
2021-10-15T18:00:00+03:00,60077.7,60116.2,59617.91,60038.36,NaN,NaN,,
2021-10-15T19:00:00+03:00,60038.36,61533,60001.91,61456.49,NaN,NaN,,
2021-10-15T20:00:00+03:00,61456.48,61880,61054.64,61762,NaN,NaN,,
2021-10-15T21:00:00+03:00,61762.01,61854.34,61521,61649.97,NaN,NaN,,
2021-10-15T22:00:00+03:00,61649.97,61675.21,61225.01,61446.32,NaN,NaN,,
2021-10-15T23:00:00+03:00,61446.33,62933,61140.27,62557.59,NaN,NaN,,
2021-10-16T00:00:00+03:00,62557.58,62583.65,60797.01,61209.41,NaN,NaN,,
2021-10-16T01:00:00+03:00,61209.42,61550.12,61205.83,61294.28,NaN,NaN,,
2021-10-16T02:00:00+03:00,61294.27,61805.55,60905.2,61672.42,43563.40916957695,43563.40916957695,,
2021-10-16T03:00:00+03:00,61672.42,61771.65,61182.13,61448.92,NaN,NaN,,
2021-10-16T04:00:00+03:00,61448.92,61560,61200,61393.07,NaN,NaN,,
2021-10-16T05:00:00+03:00,61393.07,61735.94,61120,61618.37,NaN,NaN,,
2021-10-16T06:00:00+03:00,61618.38,61742.04,61360.22,61655.99,NaN,NaN,,
2021-10-16T07:00:00+03:00,61655.99,62178.97,61551.31,61747.64,NaN,NaN,,
2021-10-16T08:00:00+03:00,61747.64,62378.42,61721.3,62133.82,NaN,NaN,,
2021-10-16T09:00:00+03:00,62133.83,62319.77,61856,61856,NaN,NaN,,
2021-10-16T10:00:00+03:00,61856.01,61975.29,61562.87,61733.96,NaN,NaN,,
2021-10-16T11:00:00+03:00,61733.96,62062.55,61446.39,61529.95,NaN,NaN,,
2021-10-16T12:00:00+03:00,61529.94,61650,61385.42,61424.73,NaN,NaN,,
2021-10-16T13:00:00+03:00,61424.72,61684.98,61324.79,61536.07,NaN,NaN,,
2021-10-16T14:00:00+03:00,61536.07,61762.63,61430,61597.26,NaN,NaN,,
2021-10-16T15:00:00+03:00,61597.26,61605.81,60398.73,60679.14,NaN,NaN,,
2021-10-16T16:00:00+03:00,60679.14,61100,60521,61017.59,NaN,NaN,,
2021-10-16T17:00:00+03:00,61017.61,61270.11,60750,60887.55,NaN,NaN,,
2021-10-16T18:00:00+03:00,60887.55,61130,60642.59,60941.04,NaN,NaN,,
2021-10-16T19:00:00+03:00,60941.04,61048.97,60515.91,60643.17,NaN,NaN,,
2021-10-16T20:00:00+03:00,60643.17,60705.19,60150,60593.01,NaN,NaN,,
2021-10-16T21:00:00+03:00,60593,61215.64,60512.26,61055.65,NaN,NaN,,
2021-10-16T22:00:00+03:00,61055.65,61085.81,60808.1,60834.34,NaN,NaN,,
2021-10-16T23:00:00+03:00,60834.34,61065.77,60545.95,61029,NaN,NaN,,
2021-10-17T00:00:00+03:00,61027.39,61300,60668.19,60670.18,NaN,NaN,,
2021-10-17T01:00:00+03:00,60670.18,60938.77,60500,60795.35,NaN,NaN,,
2021-10-17T02:00:00+03:00,60795.34,61088.6,60701.09,60875.57,43735.669476347335,43735.669476347335,,
2021-10-17T03:00:00+03:00,60875.57,61167.95,60475.76,60916.18,NaN,NaN,,
2021-10-17T04:00:00+03:00,60920.47,61405.94,60866.49,61077.62,NaN,NaN,,
2021-10-17T05:00:00+03:00,61077.63,61220.82,60849.56,61100,NaN,NaN,,
2021-10-17T06:00:00+03:00,61100,61363.53,61044.44,61115.85,NaN,NaN,,
2021-10-17T07:00:00+03:00,61115.86,61249.93,60883.39,60912.35,NaN,NaN,,
2021-10-17T08:00:00+03:00,60912.36,60973.1,60609.24,60648.87,NaN,NaN,,
2021-10-17T09:00:00+03:00,60648.87,60856.27,60543.01,60671.98,NaN,NaN,,
2021-10-17T10:00:00+03:00,60671.98,60840.79,60299.33,60329.54,NaN,NaN,,
2021-10-17T11:00:00+03:00,60329.54,60912.48,60322.85,60670.93,NaN,NaN,,
2021-10-17T12:00:00+03:00,60670.92,61240.92,60619.89,61222.81,NaN,NaN,,
2021-10-17T13:00:00+03:00,61222.81,61465.9,60919.36,61133.33,NaN,NaN,,
2021-10-17T14:00:00+03:00,61133.33,61320.33,60935,60939.89,NaN,NaN,,
2021-10-17T15:00:00+03:00,60939.9,60982.82,60700,60861.23,NaN,NaN,,
2021-10-17T16:00:00+03:00,60861.23,61326.64,60605.34,61017.04,NaN,NaN,,
2021-10-17T17:00:00+03:00,61017.04,61100,60756.99,61017.77,NaN,NaN,,
2021-10-17T18:00:00+03:00,61017.77,61100.26,60471.97,60764.12,NaN,NaN,,
2021-10-17T19:00:00+03:00,60764.13,61000,60659.2,60971.39,NaN,NaN,,
2021-10-17T20:00:00+03:00,60971.39,61080,60800,61029.65,NaN,NaN,,
2021-10-17T21:00:00+03:00,61029.66,61040.59,60841.52,60976.09,NaN,NaN,,
2021-10-17T22:00:00+03:00,60976.08,61000,60379.56,60519.48,NaN,NaN,,
2021-10-17T23:00:00+03:00,60519.48,60519.49,58963,59401.12,NaN,NaN,,
2021-10-18T00:00:00+03:00,59401.12,60694.44,59300.21,60623.95,NaN,NaN,,
2021-10-18T01:00:00+03:00,60623.95,61328.35,60623.94,61275.67,NaN,NaN,,
2021-10-18T02:00:00+03:00,61275.67,61718.39,61166.07,61528.33,43912.71087459264,43912.71087459264,,
2021-10-18T03:00:00+03:00,61528.32,62471.53,61406.27,62460.75,NaN,NaN,,
2021-10-18T04:00:00+03:00,62460.75,62578.91,62000,62098.05,NaN,NaN,,
2021-10-18T05:00:00+03:00,62098.05,62329.34,61942.4,62106.21,NaN,NaN,,
2021-10-18T06:00:00+03:00,62106.21,62271.34,61881,62123.87,NaN,NaN,,
2021-10-18T07:00:00+03:00,62123.87,62419.99,62000.01,62371.15,NaN,NaN,,
2021-10-18T08:00:00+03:00,62371.16,62533.64,62245.39,62371.08,NaN,NaN,,
2021-10-18T09:00:00+03:00,62371.07,62456.49,62124.65,62255.61,NaN,NaN,,
2021-10-18T10:00:00+03:00,62255.62,62695.78,61775.38,61885.42,NaN,NaN,,
2021-10-18T11:00:00+03:00,61885.43,62464.01,61505,61807.94,NaN,NaN,,
2021-10-18T12:00:00+03:00,61807.93,62143.6,60579.02,61245.6,NaN,NaN,,
2021-10-18T13:00:00+03:00,61245.59,61524.2,60627.59,61316.57,NaN,NaN,,
2021-10-18T14:00:00+03:00,61316.54,61556.35,60700,60933.04,NaN,NaN,,
2021-10-18T15:00:00+03:00,60933.04,61170.66,60270,60617.01,NaN,NaN,,
2021-10-18T16:00:00+03:00,60617.01,61943.1,59844.45,61835.23,NaN,NaN,,
2021-10-18T17:00:00+03:00,61835.22,62213.73,61604.99,62092.4,NaN,NaN,,
2021-10-18T18:00:00+03:00,62088.22,62200,61700,62003.03,NaN,NaN,,
2021-10-18T19:00:00+03:00,62003.04,62377.73,61452,61820.77,NaN,NaN,,
2021-10-18T20:00:00+03:00,61820.78,62093.03,61712.86,61738.07,NaN,NaN,,
2021-10-18T21:00:00+03:00,61738.07,62050,61700,61850.01,NaN,NaN,,
2021-10-18T22:00:00+03:00,61850,61850.02,61034.05,61434.63,NaN,NaN,,
2021-10-18T23:00:00+03:00,61434.64,61600,61110,61344.06,NaN,NaN,,
2021-10-19T00:00:00+03:00,61344.05,61881.78,61106.4,61794.91,NaN,NaN,,
2021-10-19T01:00:00+03:00,61794.9,62099.85,61591.97,62075,NaN,NaN,,
2021-10-19T02:00:00+03:00,62075,62104.72,61824.26,62009.84,44092.781811163855,44092.781811163855,,
2021-10-19T03:00:00+03:00,62005.6,62337.04,61802.47,61857.74,NaN,NaN,,
2021-10-19T04:00:00+03:00,61857.75,62015,61526.62,61826.96,NaN,NaN,,
2021-10-19T05:00:00+03:00,61826.95,61927,61678.85,61744.44,NaN,NaN,,
2021-10-19T06:00:00+03:00,61744.44,62998,61722.46,62588.86,NaN,NaN,,
2021-10-19T07:00:00+03:00,62588.86,62820.2,62256.37,62429,NaN,NaN,,
2021-10-19T08:00:00+03:00,62429,62573.24,62301.7,62476.65,NaN,NaN,,
2021-10-19T09:00:00+03:00,62476.66,62509.3,61986.85,62194.72,NaN,NaN,,
2021-10-19T10:00:00+03:00,62194.72,62340,61994.52,62297.06,NaN,NaN,,
2021-10-19T11:00:00+03:00,62297.06,62574.42,61743.61,62539.91,NaN,NaN,,
2021-10-19T12:00:00+03:00,62539.92,62548.06,61900,62139.09,NaN,NaN,,
2021-10-19T13:00:00+03:00,62139.09,62400,62043.8,62249.85,NaN,NaN,,
2021-10-19T14:00:00+03:00,62249.86,62337.41,62065.3,62128.39,NaN,NaN,,
2021-10-19T15:00:00+03:00,62128.39,62515,62000,62223.65,NaN,NaN,,
2021-10-19T16:00:00+03:00,62223.65,63278.61,62070,62604.41,NaN,NaN,,
2021-10-19T17:00:00+03:00,62604.41,62686.21,61322.22,62531.22,NaN,NaN,,
2021-10-19T18:00:00+03:00,62531.22,62800,62323,62395.99,NaN,NaN,,
2021-10-19T19:00:00+03:00,62395.99,63180,62311.02,63172.17,NaN,NaN,,
2021-10-19T20:00:00+03:00,63168.99,63480,63036.5,63411.27,NaN,NaN,,
2021-10-19T21:00:00+03:00,63411.26,63628.65,63081.37,63429.96,NaN,NaN,,
2021-10-19T22:00:00+03:00,63429.97,64299,63398.2,64177.15,NaN,NaN,,
2021-10-19T23:00:00+03:00,64170.58,64343,63801,64116.96,NaN,NaN,,
2021-10-20T00:00:00+03:00,64116.96,64192.31,63590,64067.7,NaN,NaN,,
2021-10-20T01:00:00+03:00,64067.71,64230.18,63827.99,64080.16,NaN,NaN,,
2021-10-20T02:00:00+03:00,64083.38,64486,63995,64280.59,44293.655524485606,44293.655524485606,,
2021-10-20T03:00:00+03:00,64280.59,64375.34,63982.76,64064.98,NaN,NaN,,
2021-10-20T04:00:00+03:00,64064.97,64192.61,63715.66,63822.57,NaN,NaN,,
2021-10-20T05:00:00+03:00,63822.57,63939.45,63699.6,63797.73,NaN,NaN,,
2021-10-20T06:00:00+03:00,63797.73,64041.96,63793.65,63844.67,NaN,NaN,,
2021-10-20T07:00:00+03:00,63844.67,64059.67,63767.24,64041,NaN,NaN,,
2021-10-20T08:00:00+03:00,64041.01,64043.96,63481.4,63779.41,NaN,NaN,,
2021-10-20T09:00:00+03:00,63779.42,64200.69,63695.46,63811.42,NaN,NaN,,
2021-10-20T10:00:00+03:00,63811.42,64099.99,63745.31,63999.97,NaN,NaN,,
2021-10-20T11:00:00+03:00,63999.98,64250,63955.4,64031.44,NaN,NaN,,
2021-10-20T12:00:00+03:00,64031.43,64195.52,63850,64015.24,NaN,NaN,,
2021-10-20T13:00:00+03:00,64015.24,64050,63750,63829.99,NaN,NaN,,
2021-10-20T14:00:00+03:00,63829.99,63930,63697.69,63791.1,NaN,NaN,,
2021-10-20T15:00:00+03:00,63788,64555,63760,64374.29,NaN,NaN,,
2021-10-20T16:00:00+03:00,64374.29,66100,64145.51,66040.59,NaN,NaN,,
2021-10-20T17:00:00+03:00,66040.6,67000,65706.07,66686.84,NaN,NaN,,
2021-10-20T18:00:00+03:00,66686.85,66900.78,66303.99,66875.83,NaN,NaN,,
2021-10-20T19:00:00+03:00,66875.84,66940.73,66340.01,66449.01,NaN,NaN,,
2021-10-20T20:00:00+03:00,66449.01,66538.61,66104.32,66363.02,NaN,NaN,,
2021-10-20T21:00:00+03:00,66363.02,66700,66323.27,66644.01,NaN,NaN,,
2021-10-20T22:00:00+03:00,66644,66700,66238,66397.59,NaN,NaN,,
2021-10-20T23:00:00+03:00,66397.6,66444.47,65662.95,66002.03,NaN,NaN,,
2021-10-21T00:00:00+03:00,65993.78,66064.9,65567,65807.5,NaN,NaN,,
2021-10-21T01:00:00+03:00,65807.5,66096.26,65462,65903.19,NaN,NaN,,
2021-10-21T02:00:00+03:00,65903.19,66189.81,65854.74,66001.41,44509.65308,44509.65308,,
2021-10-21T03:00:00+03:00,66001.4,66033.64,65550.66,65622.05,NaN,NaN,,
2021-10-21T04:00:00+03:00,65622.04,65700,64620,64992.18,NaN,NaN,,
2021-10-21T05:00:00+03:00,64992.18,65381.41,64062.82,64940.18,NaN,NaN,,
2021-10-21T06:00:00+03:00,64940.17,65195,64432.3,65069.02,NaN,NaN,,
2021-10-21T07:00:00+03:00,65069.03,65192.04,64612,65042.99,NaN,NaN,,
2021-10-21T08:00:00+03:00,65042.99,65162,64800.41,64825.71,NaN,NaN,,
2021-10-21T09:00:00+03:00,64825.72,65024.45,64142.01,64679.39,NaN,NaN,,
2021-10-21T10:00:00+03:00,64677.45,65272.86,64425.19,65100.7,NaN,NaN,,
2021-10-21T11:00:00+03:00,65100.7,66124.17,65064.35,65882.09,NaN,NaN,,
2021-10-21T12:00:00+03:00,65882.09,66639.74,65865.53,66185.89,NaN,NaN,,
2021-10-21T13:00:00+03:00,66185.89,66236.91,65555,65590.99,NaN,NaN,,
2021-10-21T14:00:00+03:00,65590.98,65975.35,64175,64827.9,NaN,NaN,,
2021-10-21T15:00:00+03:00,64836.51,65220,64366.72,65060.14,NaN,NaN,,
2021-10-21T16:00:00+03:00,65060.15,65599.98,64681.26,64752.24,NaN,NaN,,
2021-10-21T17:00:00+03:00,64752.25,64900,62888,63648.66,NaN,NaN,,
2021-10-21T18:00:00+03:00,63648.65,63888,62000,62971.2,NaN,NaN,,
2021-10-21T19:00:00+03:00,62971.2,63645.1,62188,62800.52,NaN,NaN,,
2021-10-21T20:00:00+03:00,62798.49,63342.37,62412.76,62487,NaN,NaN,,
2021-10-21T21:00:00+03:00,62486.99,63200,62486.99,62737.67,NaN,NaN,,
2021-10-21T22:00:00+03:00,62737.67,63500,62569.02,62802.07,NaN,NaN,,
2021-10-21T23:00:00+03:00,62801.57,63186.94,62350,62665.11,NaN,NaN,,
2021-10-22T00:00:00+03:00,62665.11,63024.79,62222.22,62747.97,NaN,NaN,,
2021-10-22T01:00:00+03:00,62740.76,63109,62387.51,62437.56,NaN,NaN,,
2021-10-22T02:00:00+03:00,62442.49,62707.68,62000,62193.15,44685.60827467524,44685.60827467524,,
2021-10-22T03:00:00+03:00,62193.15,62900,62000,62789.22,NaN,NaN,,
2021-10-22T04:00:00+03:00,62789.22,63062.21,62560,62566.89,NaN,NaN,,
2021-10-22T05:00:00+03:00,62566.88,63013.68,62520,62840,NaN,NaN,,
2021-10-22T06:00:00+03:00,62839.99,63351.02,62823.55,63237.9,NaN,NaN,,
2021-10-22T07:00:00+03:00,63237.9,63303.5,62853.8,63038,NaN,NaN,,
2021-10-22T08:00:00+03:00,63038,63184.56,62780,63013.04,NaN,NaN,,
2021-10-22T09:00:00+03:00,63013.04,63209.75,62464.6,62724,NaN,NaN,,
2021-10-22T10:00:00+03:00,62723.99,63408.85,62604.36,63371.33,NaN,NaN,,
2021-10-22T11:00:00+03:00,63371.33,63640.93,63248.42,63569.55,NaN,NaN,,
2021-10-22T12:00:00+03:00,63569.56,63732.39,63156,63290.28,NaN,NaN,,
2021-10-22T13:00:00+03:00,63290.29,63335.3,62874.71,63186.07,NaN,NaN,,
2021-10-22T14:00:00+03:00,63186.06,63454.72,63166.49,63376.8,NaN,NaN,,
2021-10-22T15:00:00+03:00,63376.81,63652.58,63131.19,63641.97,NaN,NaN,,
